FT-002,DFT-001,PT-002,FT-001,PT-003,LT-001,TT-002,Current_3,Current_4,TT-001,PT-004
58.062737,4.177522,2.900607,1.674077,-0.133511,27.745121,31.674013,50.313739,76.207176,44.351407,-2.687599
54.607591,1.779833,2.480441,2.155896,-0.443065,28.072868,30.458778,50.309639,74.021569,44.597476,-0.878898
49.12037,1.308493,4.841566,1.655624,1.112904,28.859461,31.247758,50.475693,73.351125,45.887288,-1.327998
54.13802,3.286074,-3.313742,1.282471,1.213355,28.08311,32.448648,50.35474,76.190773,42.944713,-5.554452
59.364824,7.503546,4.023781,2.362976,-0.87767,28.095401,31.630978,50.36294,75.155378,42.715048,1.10411
46.384961,0.564595,4.52388,-1.542834,-0.516866,28.255178,32.79498,50.539245,75.10002,42.969319,-3.756004
49.676064,3.814795,1.853268,1.469047,-0.02691,27.259646,31.032582,50.385491,75.708956,42.481283,-3.647318
51.343146,4.337368,-4.809941,0.618176,1.459358,28.947543,32.436352,50.36294,76.980134,42.397209,-3.969275
51.773757,4.357861,5.325269,0.755545,-5.033071,27.851639,31.844105,50.276838,76.162069,43.801853,-1.84682
49.58379,1.855658,1.535582,4.42147,0.629098,27.700056,33.663883,50.326039,75.286597,44.320648,-3.317158
51.687635,2.593408,0.443151,0.710439,1.303556,27.51365,31.358421,50.34039,79.083729,43.215388,-3.50377
53.524911,3.810696,2.98464,2.270712,-0.486115,28.324824,33.663883,50.35679,77.240521,42.058864,-3.380729
50.869473,3.300419,3.753235,4.403018,-6.172885,28.029852,32.09207,50.684799,73.271164,45.938552,-2.537899
48.289905,2.464302,2.318524,3.759226,6.143665,27.808622,31.268251,50.34039,73.416734,43.810055,-3.481213
47.777272,2.85367,1.353168,-0.027667,0.934552,28.062626,31.00799,50.291188,80.3057,42.460777,-3.296652
59.104406,3.419278,2.052078,0.489007,-3.401251,27.775848,31.649421,50.842654,71.46281,42.216758,-2.279514
46.590014,3.101636,2.201698,2.340422,-1.033472,27.810671,32.272408,50.323989,74.9524,43.797752,-3.423794
50.289173,3.546335,2.853466,3.012919,-1.800182,27.857784,31.522365,50.328089,76.799709,43.883876,-3.628862
58.903454,3.44387,-3.7708,2.131292,-2.187636,28.728362,31.153491,50.590497,76.793558,41.931729,-3.956971
52.630879,3.661097,5.196145,1.421891,-2.193786,28.333018,31.635076,50.397791,75.364507,42.620722,-0.017612
46.797118,1.025689,1.260937,2.159996,-1.64233,27.691862,33.26427,50.270688,76.935028,43.264602,-5.533945
57.258928,6.620295,1.777433,3.189244,-1.396327,27.59149,30.809208,50.319889,76.580328,45.247508,-2.246703
55.005394,-1.285929,2.068474,4.685958,-1.67103,29.043819,31.657618,50.35884,75.419865,44.970681,0.033655
53.584376,-0.583017,7.70484,2.426535,-3.751805,26.895028,32.098218,50.299389,75.044663,43.885926,-0.218579
53.594629,1.505226,0.266887,1.825799,5.272405,28.673055,33.747904,50.282988,77.012939,42.446423,-2.283615
56.036812,5.458338,2.318524,-1.145077,-1.851432,28.660765,29.270184,50.572046,76.707446,42.840133,-1.955506
51.851677,2.413069,4.52593,5.178029,-2.425439,28.804154,30.864539,50.35474,72.328032,43.717779,-1.165994
52.954863,2.251174,0.920705,1.128699,-1.207724,27.648846,30.778469,50.656098,74.856036,42.928308,-1.625346
53.688953,2.501189,2.48864,-0.068673,5.745961,27.870075,31.950668,50.276838,77.435298,40.529135,-2.302071
56.557647,3.128277,3.039979,0.661232,-3.085547,27.978641,32.739649,50.430592,77.461952,42.626873,-1.754539
55.21865,2.509386,2.970293,4.501432,0.149392,27.868026,31.723196,50.311689,69.910743,44.037669,-1.715576
45.464273,1.757291,2.050028,1.715083,1.693061,27.861881,31.782626,50.516695,79.182143,43.360979,-3.848285
59.299207,1.097414,2.341069,2.018526,-0.258563,28.081062,32.196584,50.389591,77.285627,43.024685,-1.086017
55.6062,0.603532,2.843218,2.385529,0.368745,28.244936,32.182239,50.412142,73.45364,44.392419,-0.479016
46.823775,1.792129,5.645005,2.098488,1.141604,28.941398,31.350223,50.496194,72.81395,47.261173,-1.293136
53.246039,2.302407,-3.143627,1.827849,0.75415,28.210112,30.6883,50.332189,75.372709,43.574239,-5.683645
60.39009,6.226828,2.851417,1.026184,-0.637817,28.056481,30.813307,50.297339,75.637196,42.596115,0.287939
47.967971,-0.179303,3.620012,-0.005114,0.229343,28.365792,33.215086,50.317839,75.395262,42.356198,-2.927529
49.995947,5.073069,2.677202,2.660268,-0.492266,27.222775,31.288744,50.36089,75.518279,43.479913,-3.840082
52.030074,3.767661,-3.627329,1.432142,2.41467,29.463745,31.206772,50.276838,76.114913,43.760841,-3.967224
51.447723,3.433624,3.326921,0.612025,-4.395513,27.988883,31.641224,50.405992,75.442418,42.909853,-2.310274
48.728718,2.154857,1.752838,3.562397,0.112492,27.712347,35.081999,50.408042,75.327602,42.977522,-3.678078
50.598803,3.269679,2.58497,1.017983,2.935376,27.132644,30.977251,50.442893,80.112973,44.131995,-3.288449
52.565262,2.927445,4.390657,6.197025,1.432708,28.271565,30.651412,50.241987,74.45418,43.920786,-2.740917
50.071816,2.146659,2.254987,4.542438,-7.076946,28.038045,30.702645,50.461343,72.840604,45.772455,-2.44767
49.339777,2.865966,1.373664,3.410676,4.774249,27.63041,32.204782,50.328089,74.351665,43.307664,-3.550936
51.634321,3.538138,3.13426,0.642779,-0.912521,27.908995,31.995753,50.506444,83.176103,42.948814,-3.040316
56.844721,2.880311,3.244938,2.338372,-3.253649,28.222403,31.147343,50.35884,72.194763,44.328851,-1.147538
47.432783,0.453932,1.869664,2.432686,-0.633717,28.165047,30.817405,50.621247,74.109732,44.047922,-2.868059
51.142194,3.921359,1.578623,1.395237,-1.617729,27.886462,31.985506,50.321939,77.400443,43.145669,-3.548885
60.426999,4.200064,-3.830238,1.495701,-1.71613,28.714023,32.389219,50.268638,76.95143,41.560574,-3.751903
50.887928,4.230804,5.462591,2.980114,-2.892845,27.927431,31.235463,50.291188,75.481374,43.97,0.593491
47.986426,-1.101491,3.33307,2.633614,-1.351226,27.321099,32.096169,50.34654,76.729999,44.273485,-6.975574
56.980056,7.16541,1.779483,5.272342,-1.191324,27.8373,29.727178,50.36704,76.697194,43.931039,-1.54537
55.546735,0.705997,2.179152,3.902746,-1.925233,29.267096,32.760142,50.385491,75.680252,43.520924,-0.095538
53.09635,0.183424,8.869006,3.166691,-4.12286,27.024078,32.335937,50.381391,74.73917,44.921467,-0.790719
52.616526,2.574964,1.59502,3.986808,1.838613,28.009367,30.946511,50.35884,75.676151,43.808005,-2.30002
55.202245,3.97669,3.064574,-1.487476,-1.978534,28.12203,27.739357,50.280938,77.457851,42.838083,-1.549471
53.930916,2.790141,3.882359,4.753618,-2.46234,28.009367,32.241669,50.395741,73.621763,42.200354,-1.779147
53.268594,3.101636,2.045929,1.079492,-0.959671,27.353873,31.440393,50.35064,75.577737,43.36303,-1.848871
52.82773,2.212237,2.33902,1.017983,5.887412,28.214209,31.32973,50.36704,76.891972,42.036308,-2.133915
57.775662,2.419217,2.281631,1.147151,-2.935895,28.353502,32.274458,50.389591,76.264584,42.091673,-1.795553
55.33553,2.593408,3.710194,3.445531,-3.409451,27.923334,32.174042,50.553596,69.594998,43.781347,-1.932949
46.460831,3.058601,2.890359,2.350674,0.212943,27.693911,32.635135,50.385491,82.01359,44.484694,-2.685549
58.675845,3.636505,3.48269,2.309668,-0.272913,28.005271,31.139146,50.297339,77.636226,44.519554,-0.388786
54.882363,-1.585127,1.859416,2.090286,1.065753,27.931527,30.878884,50.451093,73.999016,44.552363,-0.038119
44.750688,2.035997,7.485534,1.639222,0.651648,27.259646,31.692457,50.373191,75.16563,44.279637,-1.857073
57.000561,2.978678,0.291482,1.717133,0.588098,27.882365,32.171993,50.533095,76.52087,42.877044,-6.721289
56.68683,7.464609,4.189797,1.930364,0.024341,28.345308,29.122634,50.395741,74.353716,44.160704,0.091074
47.781373,-1.445775,3.783979,3.047774,0.165792,28.685346,31.479329,50.393691,73.679171,43.281007,-2.548153
49.948784,4.245149,2.058226,0.685835,-0.789519,26.913463,31.087913,50.36089,76.143617,42.778616,-3.80317
53.426485,4.843546,-2.692717,0.57922,4.431894,29.420728,32.383071,50.375241,76.914525,42.93651,-3.153104
51.164749,5.825164,3.859814,1.612568,-7.642753,27.237113,31.350223,50.34244,76.362997,43.584492,-2.997252
48.96863,2.396675,2.601367,6.598882,0.247793,27.149031,34.063497,50.381391,75.130775,44.168906,-4.203053
51.993164,2.572915,1.715945,-1.633047,2.098966,27.173613,31.714999,50.563846,80.262644,42.817577,-3.393034
52.263834,3.279926,4.636607,4.882787,0.692649,28.373986,31.745738,50.328089,75.087719,42.306984,-3.14285
50.816159,3.599617,3.78193,3.517291,-7.158947,27.872123,31.883041,50.389591,74.646907,45.430009,-2.697853
47.274892,3.212299,2.164805,3.472184,1.447058,27.724637,30.280489,50.35884,75.114372,45.050653,-3.036215
51.771707,2.490943,1.730292,0.234771,-1.332776,28.165047,30.768222,50.422392,82.977225,43.239995,-2.894718
57.22612,3.484856,1.961896,1.721234,-3.380751,27.800429,32.350282,50.262488,74.273755,42.438221,-1.520762
47.22978,1.486783,2.810425,2.299416,-0.373364,27.55257,32.217077,50.323989,75.540832,43.553733,-3.282297
49.944683,2.943839,2.412805,2.205103,-0.803869,27.841397,31.745738,50.502344,77.183112,44.380115,-4.133329
60.828903,4.960357,-2.623031,1.653574,-2.53409,28.023706,31.005941,50.35679,77.006788,40.219498,-4.563973
49.907774,3.962345,7.784774,1.665876,-2.983046,27.149031,31.676062,50.405992,76.352746,42.333641,1.272266
49.483314,-1.36995,3.654855,1.948816,-1.365576,27.378454,33.575763,50.35679,76.656189,44.195563,-6.953016
57.084633,7.917506,2.843218,4.497331,-1.621829,27.712347,29.319367,50.309639,76.959631,45.278267,-1.077814
55.358086,1.222422,2.314425,2.231757,-1.812482,29.156482,31.667865,50.278888,76.018549,44.015113,-1.077814
51.845526,0.892484,7.249832,2.526999,-6.480389,26.403407,31.97526,50.172285,75.790967,43.00623,-2.084699
53.55977,3.417229,2.064375,3.705918,1.963664,27.878269,32.520374,50.524895,76.229729,42.799122,-2.556356
54.929525,4.304579,4.208244,-1.389062,-1.334826,28.328921,28.206597,50.36499,77.347135,44.136097,-1.910391
52.97947,2.67743,4.169302,6.545575,-3.019946,28.742701,30.063263,50.35884,71.120412,43.75674,-1.346454
54.150323,2.536027,0.912507,0.468504,-1.763281,27.72054,30.850194,50.422392,74.974953,43.11286,-1.608941
54.343073,3.577075,1.976243,-2.90833,5.407706,27.984786,33.577813,50.383441,80.23394,39.813485,-2.445619
56.7627,3.97464,3.599516,0.515661,-6.254886,27.624265,33.215086,50.309639,78.726979,41.958386,-2.332831
53.326009,1.898693,3.027681,4.06882,-2.716543,27.659088,31.171934,50.35269,68.981962,44.644639,-1.746337
47.53736,2.072884,1.976243,2.568005,0.969402,27.587393,31.958866,50.676599,81.285738,43.857218,-4.557821
56.885732,6.011651,3.492938,1.20456,-0.615267,28.029852,32.133056,50.375241,76.346595,42.64943,-1.93705
55.358086,2.699972,2.855516,1.795044,-0.133511,28.154805,31.930175,50.403941,73.560254,43.611149,-0.809175
43.938677,2.20404,8.155749,2.416283,0.430246,27.31905,30.645264,50.582296,74.450079,45.700685,-1.252122
58.312901,1.749094,0.176705,0.815004,0.7767,27.935624,30.991596,50.34244,76.498316,43.147719,-6.315254
55.14278,7.546581,2.951847,1.013882,-0.110961,27.968399,28.983282,50.405992,76.301489,41.929678,-0.003257
47.377418,-0.525636,4.335318,3.869941,0.325694,28.058529,32.790881,50.323989,75.216887,42.606368,-3.41149
48.417038,5.616135,2.418954,-1.497728,0.126842,26.483295,32.200683,50.487994,75.852476,43.646009,-4.896183
53.373172,5.939925,-2.020453,-0.501285,3.312581,30.135626,30.885032,50.35064,75.585939,43.36303,-3.782663
52.71085,5.24521,3.029731,0.640729,-7.614052,27.66933,30.909624,50.444943,75.825822,42.866791,-2.984948
50.535236,2.993023,3.109665,5.791067,-0.561966,27.362067,35.584077,50.668399,74.322961,43.621402,-3.575544
52.427877,3.954147,1.424904,-1.159429,0.493796,27.575103,32.4425,50.391641,79.180092,43.607048,-3.464807
51.933699,3.122129,3.43145,3.185143,-0.332364,28.093353,31.862548,50.403941,77.23437,43.484014,-3.218726
50.311728,2.341343,2.433301,3.115433,-6.999045,27.437859,31.786724,50.303489,75.149227,43.707526,-3.423794
46.085584,3.421328,1.929102,3.047774,1.324057,27.417374,31.120702,50.832403,74.794528,43.924887,-3.136698
54.714219,3.462314,2.902656,1.331678,-1.627979,27.95406,31.561301,50.326039,82.753744,44.339104,-4.178444
56.432564,3.019664,2.709995,3.244602,-3.626754,28.404712,30.596081,50.473643,72.061494,44.281687,-0.193971
47.535309,2.046243,1.533532,1.399337,0.018191,28.107691,31.327681,50.377291,72.832402,42.895499,-4.578327
50.873574,6.862113,1.611416,1.085643,-1.787881,27.546425,32.985565,50.33424,78.599861,42.052712,-5.486779
60.221946,5.890742,-1.907725,1.266068,-2.421339,27.611974,32.294951,50.518745,78.425587,40.184639,-4.350702
46.167605,3.113932,7.362559,2.664369,-2.181486,26.890931,31.1248,50.291188,76.701295,43.840814,0.769849
49.589941,-2.742985,0.701399,2.233807,-0.764919,27.716443,33.133114,50.317839,75.928337,44.080731,-5.535995
56.95545,6.446104,1.140011,0.206067,-2.031834,27.736928,31.294892,50.34449,76.857117,43.6132,-1.928847
55.698474,2.013454,3.48269,2.334271,-1.71203,29.420728,32.915889,50.369091,75.227138,44.058175,-1.186501
53.430586,1.599495,8.407848,3.775628,-7.247098,26.913463,31.366618,50.397791,75.182032,44.304244,-1.90834
53.2891,2.515534,1.679053,2.707425,1.691011,27.964302,31.372766,50.533095,76.174371,43.461457,-2.08675
53.982179,3.882422,3.1814,-1.956993,-1.869882,28.076965,28.516042,50.309639,78.677772,42.0076,-1.875529
52.831831,3.406983,2.160706,6.633737,-2.058485,28.367841,31.921978,50.244037,71.854415,42.571508,-1.627397
53.026632,2.958185,0.687052,-0.636604,-1.074473,27.628361,32.131007,50.405992,75.893482,44.449835,-2.472278
53.8694,2.61595,2.052078,-0.737069,4.87675,28.156854,31.805168,50.266588,77.933518,41.925577,-2.193385
59.231539,2.993023,2.810425,0.015389,-5.590678,28.177338,32.844163,50.387541,77.410694,40.842873,-1.850921
53.670499,2.904903,2.863714,3.064176,0.044841,28.040094,33.235579,50.412142,68.204904,42.696593,-1.301339
48.995287,3.491004,2.970293,1.829899,2.010815,27.593538,32.770388,50.559746,78.712627,43.350726,-4.810054
56.643769,5.862052,2.701797,1.713032,-0.85512,27.769702,31.159639,50.311689,77.160559,44.013062,-1.871428
54.958232,1.755242,1.861466,1.899609,-0.04946,27.562812,31.169885,50.311689,74.17124,42.82783,-0.967078
41.767165,1.84951,7.95079,1.401388,0.510197,26.634878,31.626879,50.252237,75.616693,44.823039,-2.406656
58.723008,2.816782,1.043681,1.639222,0.340045,27.818864,32.126908,50.34039,76.248181,43.518874,-7.018638
54.972586,6.839571,2.14021,2.225606,0.223193,29.021286,28.673838,50.369091,73.910854,43.879775,2.361178
48.328865,-3.335235,2.203747,1.493651,0.169893,28.693539,33.319601,50.399841,74.259402,42.421816,-1.444886
49.403343,5.390711,1.385962,-2.49212,-0.457415,26.507876,33.194593,50.561796,76.609032,41.738974,-4.547567
52.78877,6.60595,-0.698469,-0.917494,4.392944,29.834508,32.387169,50.34244,77.328683,42.710947,-3.838031
50.032856,2.878262,2.699747,1.341929,-3.036347,27.730782,31.579745,50.848804,75.766364,44.548262,-3.044418
49.493566,1.5831,1.035482,6.057605,1.108804,27.712347,33.856517,50.34449,72.186562,44.195563,-3.526328
53.309605,3.691836,0.773135,-2.168174,0.934552,27.652943,32.688416,50.377291,78.917656,42.741706,-3.762156
52.999975,3.937753,4.142657,2.898102,-0.621417,28.560392,33.032699,50.260438,76.133365,42.803223,-3.423794
51.20576,3.902915,3.470392,4.337408,-6.785842,27.868026,31.598189,50.414192,74.339364,43.812106,-2.574812
45.275624,2.49914,1.851218,2.715626,0.7685,27.693911,30.415743,50.397791,75.075417,45.069108,-3.65347
53.533113,2.554471,1.453598,1.544908,0.696749,27.888511,31.551055,50.299389,83.178153,42.68634,-3.997985
53.978078,3.747167,2.095119,1.934464,-1.418877,27.947915,32.194535,50.514644,70.884629,42.647379,0.435588
47.065737,0.205966,2.314425,2.002124,0.899701,27.730782,32.249866,50.307589,73.24656,44.00486,-3.641166
50.182545,5.915333,2.199648,2.578256,-1.543928,27.911043,31.264153,50.299389,76.820212,44.535959,-4.662405
63.849336,3.722576,-3.539197,1.387036,-2.579191,29.162627,31.321533,50.572046,75.510078,41.453945,-2.913174
45.626265,3.345503,3.216243,1.786843,-2.417239,27.788138,32.395366,50.375241,76.440908,42.592014,2.322215
51.704039,-2.993001,2.496838,2.010325,-0.805919,27.507505,35.512352,50.375241,77.014989,43.984354,-4.734179
54.289759,5.655072,1.720044,-1.573588,-1.320476,27.792235,31.143244,50.317839,77.127755,44.939922,-1.844769
54.927474,1.324887,3.251086,2.8858,-1.560329,29.932833,31.59409,50.301439,75.147177,43.912584,-0.772263
50.66647,0.896582,3.367913,2.838644,-8.407412,26.403407,31.936323,50.399841,75.758163,43.338423,-1.873479
54.326669,3.700033,6.01393,3.833036,3.031727,27.521844,32.383071,50.317839,75.505977,43.414294,-2.336933
54.341022,3.200003,5.56917,-3.707944,-0.182712,28.654619,29.827594,50.323989,79.132936,43.502469,-1.067561
54.390235,1.55236,2.945698,7.929523,-0.83872,28.441584,28.425872,50.535145,69.059873,43.473761,-1.33415
53.278847,2.316752,0.209498,0.923669,0.495846,28.079014,31.903534,50.526945,74.757622,42.659683,-2.283615
54.353326,3.833238,2.523483,0.361889,-0.611167,27.894656,32.526522,50.207136,78.30667,43.71983,-2.043685
60.679214,2.874163,3.271582,2.406032,-1.191324,27.898753,32.547015,50.328089,75.561335,43.438901,-2.277463
47.233881,1.958123,2.546028,3.867891,0.118642,27.634507,31.344076,50.551546,69.191092,44.240676,1.050793
53.012278,-0.888363,1.855317,1.421891,1.440908,27.755363,31.880992,50.34654,77.941719,42.913954,-4.594733
58.649188,5.880495,2.63621,1.167654,-0.88177,28.079014,32.717107,50.35269,77.176962,43.607048,-1.836566
55.019748,2.900804,3.365863,2.008275,0.581948,28.310485,31.792872,50.553596,73.519249,42.86474,-0.558992
39.911434,0.187523,7.421997,2.303517,0.77055,26.583668,30.6883,50.414192,76.750502,46.305605,-0.499522
62.007959,1.023639,0.918656,1.834,0.624998,28.533763,31.223167,50.36294,75.6659,44.000759,-7.074006
50.498327,8.745425,2.293929,0.450051,-0.283163,28.730411,29.050909,50.311689,74.786326,43.036988,1.350192
48.546221,-2.636421,2.703846,6.764956,0.157592,28.144563,32.23962,50.305539,74.470582,43.123113,-1.838617
49.573537,4.167275,2.173003,1.518255,0.231393,25.520539,31.298991,50.34654,76.053404,43.820308,-4.330195
53.832491,4.163177,3.126062,0.460303,5.448707,29.850896,30.899377,50.305539,76.227678,43.14977,-2.414859
50.584449,2.431513,1.219945,1.118447,-2.130236,28.054433,32.024443,50.647898,75.733559,42.780667,-3.296652
50.494226,3.329109,1.508937,9.229409,0.8218,27.493166,32.73555,50.432642,69.195192,43.254349,-3.388932
52.005467,3.648801,2.006987,-1.050764,1.475758,27.872123,33.49789,50.36089,78.173401,44.453936,-4.082062
51.626119,2.906952,4.140607,3.43938,-1.205674,28.255178,30.839948,50.121034,75.495726,43.436851,-2.656839
51.749151,3.365997,2.58702,3.689516,-3.852257,27.331341,30.905525,50.645848,75.721257,43.016483,-3.224878
45.212057,3.322961,2.724342,2.457289,-1.839132,27.554618,30.89118,50.34244,76.178472,45.335683,-3.366375
59.364824,3.736921,2.892409,2.992416,-2.189686,28.087207,31.219068,50.557696,83.098192,44.25503,-6.206568
51.800414,4.642714,1.910656,2.926806,-1.994934,28.298194,30.981349,50.35884,71.768303,44.386267,1.247658
48.771779,-1.449873,1.59092,1.963168,-0.986322,27.806574,31.911732,50.420342,75.16563,41.638496,-3.497618
50.080018,4.417291,2.181202,1.512104,-1.978534,27.634507,32.249866,50.490044,78.226709,43.484014,-3.848285
